x t U
9.387755102040815647e-01 1.102040816326530503e-01 4.264749186155500027e+00
9.591836734693877098e-01 1.102040816326530503e-01 4.276467875948966046e+00
9.795918367346938549e-01 1.102040816326530503e-01 4.283507576922404247e+00
1.000000000000000000e+00 1.102040816326530503e-01 4.285820701025808255e+00
0.000000000000000000e+00 1.163265306122448911e-01 2.064398706677450956e+00
2.040816326530612082e-02 1.163265306122448911e-01 2.066645725466811356e+00
4.081632653061224164e-02 1.163265306122448911e-01 2.073277459251393395e+00
6.122448979591836593e-02 1.163265306122448911e-01 2.084285990341218753e+00
8.163265306122448328e-02 1.163265306122448911e-01 2.099648390334241999e+00
1.020408163265306006e-01 1.163265306122448911e-01 2.119296807336485955e+00
1.224489795918367319e-01 1.163265306122448911e-01 2.143145145300515697e+00
1.428571428571428492e-01 1.163265306122448911e-01 2.171094602978054677e+00
1.632653061224489666e-01 1.163265306122448911e-01 2.203031353589172792e+00
1.836734693877550839e-01 1.163265306122448911e-01 2.238824969736992632e+00
2.040816326530612013e-01 1.163265306122448911e-01 2.278328581633753736e+00
2.244897959183673186e-01 1.163265306122448911e-01 2.321379770780137353e+00
2.448979591836734637e-01 1.163265306122448911e-01 2.367801514805284224e+00
2.653061224489795533e-01 1.163265306122448911e-01 2.417403016149347383e+00
2.857142857142856984e-01 1.163265306122448911e-01 2.469980473751014483e+00
3.061224489795917880e-01 1.163265306122448911e-01 2.525317878553389406e+00
3.265306122448979331e-01 1.163265306122448911e-01 2.583187871723179985e+00
3.469387755102040782e-01 1.163265306122448911e-01 2.643352668960507579e+00
3.673469387755101678e-01 1.163265306122448911e-01 2.705565039530874127e+00
3.877551020408163129e-01 1.163265306122448911e-01 2.769569327611093090e+00
4.081632653061224025e-01 1.163265306122448911e-01 2.835102507200395472e+00
4.285714285714285476e-01 1.163265306122448911e-01 2.901895265191104745e+00
4.489795918367346372e-01 1.163265306122448911e-01 2.969673108807578732e+00
4.693877551020407823e-01 1.163265306122448911e-01 3.038157493855739411e+00
4.897959183673469274e-01 1.163265306122448911e-01 3.107066969821886904e+00
5.102040816326530726e-01 1.163265306122448911e-01 3.176118337357709542e+00
5.306122448979591066e-01 1.163265306122448911e-01 3.245027813323857480e+00
5.510204081632652517e-01 1.163265306122448911e-01 3.313512198372019935e+00
5.714285714285713969e-01 1.163265306122448911e-01 3.381290041988493922e+00
5.918367346938775420e-01 1.163265306122448911e-01 3.448082799979204083e+00
6.122448979591835760e-01 1.163265306122448911e-01 3.513615979568506908e+00
6.326530612244897211e-01 1.163265306122448911e-01 3.577620267648726315e+00
6.530612244897958663e-01 1.163265306122448911e-01 3.639832638219093752e+00
6.734693877551020114e-01 1.163265306122448911e-01 3.699997435456421346e+00
6.938775510204081565e-01 1.163265306122448911e-01 3.757867428626213258e+00
7.142857142857141906e-01 1.163265306122448911e-01 3.813204833428588181e+00
7.346938775510203357e-01 1.163265306122448911e-01 3.865782291030254836e+00
7.551020408163264808e-01 1.163265306122448911e-01 3.915383792374318883e+00
7.755102040816326259e-01 1.163265306122448911e-01 3.961805536399465311e+00
7.959183673469386600e-01 1.163265306122448911e-01 4.004856725545850260e+00
8.163265306122448051e-01 1.163265306122448911e-01 4.044360337442610920e+00
8.367346938775509502e-01 1.163265306122448911e-01 4.080153953590428983e+00
8.571428571428570953e-01 1.163265306122448911e-01 4.112090704201550651e+00
8.775510204081632404e-01 1.163265306122448911e-01 4.140040161879088743e+00
8.979591836734692745e-01 1.163265306122448911e-01 4.163888499843117152e+00
9.183673469387754196e-01 1.163265306122448911e-01 4.183536916845363329e+00
9.387755102040815647e-01 1.163265306122448911e-01 4.198899316838387463e+00
9.591836734693877098e-01 1.163265306122448911e-01 4.209907847928212377e+00
9.795918367346938549e-01 1.163265306122448911e-01 4.216539581712793527e+00
1.000000000000000000e+00 1.163265306122448911e-01 4.218786600502155260e+00
0.000000000000000000e+00 1.224489795918367319e-01 2.127604581679842788e+00
2.040816326530612082e-02 1.224489795918367319e-01 2.129657282278400565e+00
4.081632653061224164e-02 1.224489795918367319e-01 2.135898268808483103e+00
6.122448979591836593e-02 1.224489795918367319e-01 2.146282296068300344e+00
8.163265306122448328e-02 1.224489795918367319e-01 2.160747325952413700e+00
1.020408163265306006e-01 1.224489795918367319e-01 2.179239119183520312e+00
1.224489795918367319e-01 1.224489795918367319e-01 2.201686408030668396e+00
1.428571428571428492e-01 1.224489795918367319e-01 2.227997374814667975e+00
1.632653061224489666e-01 1.224489795918367319e-01 2.258062922384355353e+00
1.836734693877550839e-01 1.224489795918367319e-01 2.291758892688794624e+00
2.040816326530612013e-01 1.224489795918367319e-01 2.328946761523448927e+00
