x t U
-7.894736842105263275e-01 6.265664160401002158e-01 -1.624440054076819739e-01
-6.842105263157894912e-01 6.265664160401002158e-01 4.464706347134448500e-02
-5.789473684210526550e-01 6.265664160401002158e-01 4.097461983557230680e-01
-4.736842105263158187e-01 6.265664160401002158e-01 5.483082063112072468e-01
-3.684210526315789824e-01 6.265664160401002158e-01 7.412708349943447628e-01
-2.631578947368421462e-01 6.265664160401002158e-01 9.586680709089910879e-01
-1.578947368421053099e-01 6.265664160401002158e-01 1.019004407743573815e+00
-5.263157894736847364e-02 6.265664160401002158e-01 8.776954959572131898e-01
5.263157894736836262e-02 6.265664160401002158e-01 8.176745284709898698e-01
1.578947368421053099e-01 6.265664160401002158e-01 5.850359953628267995e-01
2.631578947368420351e-01 6.265664160401002158e-01 2.878300167463760384e-01
3.684210526315787604e-01 6.265664160401002158e-01 -1.837917405742025556e-01
4.736842105263157077e-01 6.265664160401002158e-01 -5.438603466100322414e-01
5.789473684210526550e-01 6.265664160401002158e-01 -7.180485826336182598e-01
6.842105263157893802e-01 6.265664160401002158e-01 -8.730533299415840220e-01
7.894736842105261054e-01 6.265664160401002158e-01 -8.941094856144076175e-01
8.947368421052630527e-01 6.265664160401002158e-01 -8.964596295987268260e-01
1.000000000000000000e+00 6.265664160401002158e-01 -8.259071605687884343e-01
-1.000000000000000000e+00 6.516290726817042245e-01 -8.912912293795105523e-01
-8.947368421052631637e-01 6.516290726817042245e-01 -5.856257011536337709e-01
-7.894736842105263275e-01 6.516290726817042245e-01 -3.479857649741048831e-01
-6.842105263157894912e-01 6.516290726817042245e-01 -6.866677036661217315e-02
-5.789473684210526550e-01 6.516290726817042245e-01 2.487765774457258716e-01
-4.736842105263158187e-01 6.516290726817042245e-01 5.013394192704985208e-01
-3.684210526315789824e-01 6.516290726817042245e-01 8.910266574048133492e-01
-2.631578947368421462e-01 6.516290726817042245e-01 9.312061476125657045e-01
-1.578947368421053099e-01 6.516290726817042245e-01 9.814629092258917442e-01
-5.263157894736847364e-02 6.516290726817042245e-01 8.689829158057145175e-01
5.263157894736836262e-02 6.516290726817042245e-01 7.523756192049771974e-01
1.578947368421053099e-01 6.516290726817042245e-01 5.674705350917040869e-01
2.631578947368420351e-01 6.516290726817042245e-01 2.741769685963136305e-01
3.684210526315787604e-01 6.516290726817042245e-01 5.267420475062646601e-02
4.736842105263157077e-01 6.516290726817042245e-01 -1.340754807532873183e-01
5.789473684210526550e-01 6.516290726817042245e-01 -4.082560356967080972e-01
6.842105263157893802e-01 6.516290726817042245e-01 -6.897662840678514540e-01
7.894736842105261054e-01 6.516290726817042245e-01 -8.521975435871482762e-01
8.947368421052630527e-01 6.516290726817042245e-01 -1.001264729596343717e+00
1.000000000000000000e+00 6.516290726817042245e-01 -1.090362414833671689e+00
-1.000000000000000000e+00 6.766917293233082331e-01 -7.228036981629829549e-01
-8.947368421052631637e-01 6.766917293233082331e-01 -6.929012361779768314e-01
-7.894736842105263275e-01 6.766917293233082331e-01 -4.981768370308740645e-01
-6.842105263157894912e-01 6.766917293233082331e-01 -3.027441486903988399e-01
-5.789473684210526550e-01 6.766917293233082331e-01 8.495839980496482091e-02
-4.736842105263158187e-01 6.766917293233082331e-01 3.658914092656020411e-01
-3.684210526315789824e-01 6.766917293233082331e-01 5.925333011221368684e-01
-2.631578947368421462e-01 6.766917293233082331e-01 7.753556595323032319e-01
-1.578947368421053099e-01 6.766917293233082331e-01 9.193057018801248370e-01
-5.263157894736847364e-02 6.766917293233082331e-01 9.103624380930146476e-01
5.263157894736836262e-02 6.766917293233082331e-01 9.927546652234471303e-01
1.578947368421053099e-01 6.766917293233082331e-01 8.324787595813397667e-01
2.631578947368420351e-01 6.766917293233082331e-01 5.803635057444860301e-01
3.684210526315787604e-01 6.766917293233082331e-01 2.588614498399078312e-01
4.736842105263157077e-01 6.766917293233082331e-01 -1.497369942136979326e-01
5.789473684210526550e-01 6.766917293233082331e-01 -4.773148403140840546e-01
6.842105263157893802e-01 6.766917293233082331e-01 -7.057584042144411374e-01
7.894736842105261054e-01 6.766917293233082331e-01 -8.432320510630129107e-01
8.947368421052630527e-01 6.766917293233082331e-01 -1.010004397046539992e+00
